free_text,label_id,dataset
chi de thương quá,0,vihsd
"""ngầu""",0,vlsp
0.01% mà bạn êi,0,vihsd
nhắm mc làm lại cô tao k? kkk,0,vihsd
mixigaming cộng hoà xã hội chủ nghĩa việt nam,0,vihsd
tphcm nhé. sài gòn không như vậy.,1,vihsd
đào thanh giàu ??? nguồn,0,vihsd
anh có thể đi những đâu? nhưng đã về việt nam thì anh phải chấp hành lệnh. cãi thì mời a về nơi mới nhập cảnh và miễn thị thực anh về việt nam khi chưa hết dịch! xong,0,vihsd
đéo phải tiền bọn nó nên nó mới kinh doanh ngu như chó thế. tiền của nó thì nó đã khác,2,vihsd
con nho nay hom truoc chui ong ba cha me ca nguoi vn la minh biet no bi ma nhap no truoc khi bi chet.. ..gao thet kinh hon de truoc khi xuong dia nguc...,0,vihsd
"""set trang_điểm ads set set gồm màu mắt màu son má hồng phấn nền kèm_cọ mút tán amy_gia nghĩa""",0,vlsp
"""ad mà viết tên hoa đằng tử nản""",0,vlsp
tay nay ma nhiêm thi  co lê ông trơi goi vê rôi,0,vihsd
"tự nhiên muốn về ôm mẹ rồi bảo \""con vẫn nhỏ bé mẹ nhỉ?\""",0,vihsd
,0,vihsd
"""nguyễn_tiến đạt official mv emotine limitless fb fanpage soundcloud""",0,vlsp
nhìn như ghép :)),0,vihsd
"""đúng rồi em bởi anh chỉ yêu bản_thân mình thôi em""",0,vlsp
"""quỳnh_nhi chuyênsơsinhrẻ posted in rao vặt tam_điệp bùi_thị huệ""",0,vlsp
khang khang nước người ta bị cả mấy trăm ca còn chưa cho nghỉ,0,vihsd
"""pe ty shop hà_huy giáp quyết_thắng bh đn kế bên ngân_hàng acb ngay cv biên hùng bùi hiền diệu pe quyen""",0,vlsp
phương trần đúg dồiiii,0,vihsd
bả ko có dòng họ chắc gì bả đc z :))),0,vihsd
cái cuộc chiến nồi da nấu thịt thì tự hào rồi nhồi nhét bao thế hệ. còn cái bọn trung cộng nó xua cả triệu quân xuống tàn sát đồng bào thì mấy dòng qua loa.,2,vihsd
"""nứng""",1,vlsp
-_- ~,0,vihsd
"vậy là sắp bị bom rơi đến nơi rồi à. thôi, bán hết nhà cửa sang mỹ thôi, nhanh kẻo kịp",0,vihsd
duy trần xin video,0,vihsd
đặng hùng có cả giấy chứng nhận bé ngoan :))),0,vihsd
"""anh đang đâu_đấy anh""",0,vlsp
có a ưo,0,vihsd
16:51,0,vihsd
con này k bỏ tù cũng phải bồi thường thiệt hại cho đất nước thì mới mong đc sự tha thứ,0,vihsd
"""mặc_dù thu_nhập của người dân việt nam vào tốp thấp nhất thế_giới nhưng các loại giá_cả do nhà_nước quản_lý là phải phấn_đấu thu cho bằng các nước đây là thành_tích của lãnh_đạo của vn""",0,vlsp
lào caiiii <3,0,vihsd
,0,vihsd
"""hoa ht tửu_vô sầu nguyễn_hoài vân anh hoàng hung nguyen""",0,vlsp
"""xinh gái vl""",0,vlsp
lỗ đít nè chơi đi,1,vihsd
đăng thảo,0,vihsd
"""ai trải qua mới biết được""",0,vlsp
dung roi dat nuoc 1vua thi thien ha duoc nho.the gioi cung vay.mot khoi thi tat ca an vui,0,vihsd
"""sợ vl thề""",0,vlsp
lạy,0,vihsd
"""thuphuong quach""",0,vlsp
"""lúc chụp đéo đứng vào giữa luôn đi""",1,vlsp
"""thuỳ lê nắng music lau mi đi em đừng buồn vì chuyện lứa_đôi đâu ai hiểu được cre đạt anvoangh""",0,vlsp
"""nhớ những ngày_tháng vô_tư ko phải suy_nghĩ chuyện đời cơm ăn ba bữa quần_áo mặc_cả ngày ko phải suy công tô_updated his công tô""",0,vlsp
"""nay triết_lý vl""",1,vlsp
từ clip này em đã là fan của chế,0,vihsd
"""nói_chuyện dễ nghĩ sai lệt vl""",0,vlsp
số nhà thầy cần =)),0,vihsd
"""tao nể tao vl""",0,vlsp
"""màu gay vl""",1,vlsp
cô này có xuống 8 tầng địa ngục cũng ko ai tha thứ đâu các bạn ạ,2,vihsd
tối vô khoanh tay xin lỗi không anh ơi,0,vihsd
#error!,0,vihsd
í tưởng hay đấy a ơi,0,vihsd
:((,0,vihsd
tài năng hay kinh nghiệm anh đã có thừa =))),0,vihsd
lê phát nguyen cao cuong khoai lang phan lương trường linh chang chang nhớ nha :))),0,vihsd
thâm vl bạn ơi,1,vihsd
"""có xiền mua sữa cho con rồi ạh bich hanh tang happy nguyễn_nhi and hạnh tăng at thị_xã tân châu an_giang""",0,vlsp
"""đúng vl""",0,vlsp
"""hàng lưu kho lâu nên bán giảm_giá nba houston rockets chính hãng logo kim_loại đính đá swarovski gửi chuyển_phát nhanh cod toàn_quốc đã bao gồm phí thu tiền tại nhà và hộp cứng để bảo_vệ form mũ địa_chỉ_số khương đình quận thanh_xuân tp hà_nội sđt""",0,vlsp
"""váy báo dài thảo cầm""",0,vlsp
"""tuấn hồng trần_hữu_tuấn vl""",0,vlsp
"""vy bui chi nước_hoa chai mùi thật tiện_lợi mà giá lại yêu_thương quy nhơn""",0,vlsp
chắc hẳn hất nhiều ng muốn như này :)),0,vihsd
"""trang kd mạnh_mẽ vl""",0,vlsp
nói dung hay sai nhưng mà koa lời nói mạnh là ok,0,vihsd
,0,vihsd
. sống chậmmm thôi mấy anh traiiii,0,vihsd
"""phải công_nhận là nước_sạch trông khoái vl""",0,vlsp
bạn nữ này ngon quá,0,vihsd
có  tiền  đâu mà  sửa  soạn  chị,0,vihsd
"""triệu vy""",0,vlsp
trang trần dm cm với t,2,vihsd
"""nín đi khóc_lóc gì nguyễn_thư pained""",0,vlsp
nguyễn quốc an một giọt là nước suối tinh khiết,0,vihsd
khổng hổ cho 2 chữ anh minh.....,0,vihsd
"""hàng về trả khách đẹp lung_linh thề luôn túi hãng nội_địa tq xịn xò dã_man cứng_cáp dày_dặn cực lun mng diệu ly""",0,vlsp
nể nhất anh phóng viên! ngồi mặt tỉnh bơ ko biến sắc,0,vihsd
hôm qua nè!mình đi qua cầu này.đúng lúc có 3 xe len nguoc chiều gặp ngay c.a đang chạy xuống liền quay đầu xe lại liền nhưng chỉ 1 xe bị phạt li do 2 xe kia là xế cũ chạy trước được và xé còn lại là em v i son a.nói gì thì nói phải tập y thức nữa .mình thì ủng hộ tinh thần đoàn kết .,0,vihsd
máy ảnh đúng rõ nét :v,0,vihsd
"""bội đôi durex dòng bcs siêu mỏng mang đến cảm_giác chân_thật nhất cho người dùng gel bôi tron với chiết_xuất nước tinh_khiết an_toàn tuyệt_đối giá mền hộp bao""",0,vlsp
"""cán_bộ ăn_chia ko hợp_lý thi sử""",0,vlsp
"""thương em quá cầu_mong các mạnh thường quân cứu bé nam_mô di_đà phật""",0,vlsp
"""út nam_láo vl""",1,vlsp
sô bít càng ngày càng xàm cái giống gì cũng lên sóng,2,vihsd
"""dung jerry ác vl""",0,vlsp
cười vãi l mà có bọn bảo game chán rồi spam phá các kiểu =))) chán thực sự,0,vihsd
"""phí thế ko mua bằng thẻ của thanh_toán bằng thẻ đc giảm""",0,vlsp
chị ba chửi dần văn  nghe phê đỡ tốn tiền mua ce,0,vihsd
"""trước béo nu thế mà""",0,vlsp
"""bigsize set quần đũi màu giá lẻ màu đen nude trắng size kg kg cm cm free dài quần cm size xl kg kg cm cm free dài quần cm size xxl kg kg cm cm free dài quần cm chất đũi xịn xò có độ co_giãn lưu màu_sắc sản_phẩm có_thể chênh_lệch so với thực_tế do ánh_sáng chụp ảnh tuyển sỉ toàn_quốc bill đầu sp khác nhau đơn tiếp_theo sp trở lên được giá sỉ ship cod toàn_quốc có shopee mai_thảo huyền_trân""",0,vlsp
phát biểu nguu vãi,2,vihsd
"""ngọc_huy nguyen trung_tâm kinh_doanh vnpt tây ninh ngày vàng vui_vẻ đón khuyến_mại về trong ngày vàng khuyến_mại sẽ ùa về tất_cả các thuê_bao trả trước của vinaphone khi nạp thẻ giá_trị khuyến_mại dùng liên_lạc mọi mạng trong nước thời_hạn sử_dụng trong vòng ngày mọi người đừng quên nhé tra_cứu toàn_bộ các chương_trình khuyến_mại của vinaphone soạn ctkm gửi mọi thắc_mắc quý_khách_hàng vui_lòng liên_hệ các kênh cskh fanpage vnpt vinaphone ứng_dụng my vnpt vinaphone plus website vinaphone khuyenmai""",0,vlsp
"""hôm ngày sale chính trên shopee đang có mã hoàn xu cho mọi đơn hàng bạn cần mua hàng trên shopee đừng bỏ lỡ ngày hôm_nay nhé lazada tiki đang có mã_hot cho đơn nhà_cửa và đơn hàng quốc_tế ace quan_tâm xem links dưới đây mã giảm_giá shopee mã giảm_giá lazada mã giảm_giá khác""",0,vlsp
khựa nhé :)))),1,vihsd
"""siêu phẩm nam_dương huynh kiếp trộm chó làm nháy công không được bao_nhiêu nên anh_em rủ nhau đi trộm chó nhưng đen quá không sợ kẻ địch mạnh chỉ sợ đồng_đội ngu như bò tưởng đạt thành mod thành_đạt hải anh trộm chó nguyễn_xuân trung anh chủ nhà vợ chó con chó foto hưng katj huynh anh""",2,vlsp
"""tuấn tịu thời_sự vtv những hình_ảnh tư_liệu màu vô_cùng quý_giá về lễ diễu_binh đầu_tiên của quân_đội nhân_dân việt nam ngày tại hà_nội và lễ diễu_binh đầu_tiên khi đất_nước thống_nhất được tổ_chức tại sài_gòn ngày đối_với nhân_dân cả nước lễ diễu_binh luôn là dịp đặc_biệt để lòng tự_hào và tình_yêu tổ_quốc được phát_huy kyucvietnam""",0,vlsp
đào thị thu sang hà đông yên tâm k dịch.:v,0,vihsd
đệ anh độ toàn sống về đêm,0,vihsd
đcm cười 33 giây,0,vihsd
thìn thần,0,vihsd
đội mũ vô q ơi,0,vihsd
k7 ????,0,vihsd
lại đc free à,0,vihsd
"""đầm maxi hoa chất_liệu voan hoa hình giá ngô_thương thương""",0,vlsp
tao méc mấy a dlv tụi bây phản động nè,0,vihsd
"""đầm body cúp ngực kèm betl lọ_lem chất thun lụa pháp lót cúp ngực hàng đẹp kèm ảnh thật""",0,vlsp
"""lại một vòng săm mới""",0,vlsp
"ơ gì war z , em nói zui thui mà @@",0,vihsd
trần hưng quân ra hn chạy grap đê,0,vihsd
"""he nhô""",0,vlsp
reaction đi thầy ơi,0,vihsd
hồi sáng sau vào kênh của a châu không đc vậy ?,0,vihsd
"""tũn kòj cậu đen vl""",0,vlsp
huy hoàng ???,0,vihsd
:')) anh độ chỉ bảo không thơm má vậy anh có chắc anh không hôn gì trên chị trang không,0,vihsd
"""đình huy shared link đúng lúc gặp người bằng cường official mv hd đúng lúc gặp người bằng cường official mv hd theo_dõi kênh bằng cường official facebook twi""",0,vlsp
"""em cần nguồn sỉ gạo ngon bao kg giá tốt xã quảng_vinh huyện quảng_điền ai biết giúp với ah xin cám_ơn catarina thuy trang anna nhi""",0,vlsp
chị e nghèo chỉ can 10 triệu dong việt nam mua xe ca tàn di làm mướn thôi còn không co nữa chị oi. chị nhiều tiền quá,0,vihsd
tối nay về stream nha anh .hôm qua chờ anh vã lắm rồi anh ưiiiiii,0,vihsd
người ta đi vào chỗ nổi tiếng chứ ai giam đi vào mấy chống này,0,vihsd
hong son tran nếu không thích bác có thể bấm nút unlike mà chứ bác nói vậy éo ai cảm thông đâu :))),1,vihsd
"""se set in chữ chất cát hàn siêu mịn diện này năng đông ngọt_ngào lắm nha phối chung hay tách rời đều cưng hết giá trân trân""",0,vlsp
fullcombo cho ae cần :)),0,vihsd
trường ronaldo con dân có tiền nó khác dân thường,0,vihsd
phạm văn đồng về vn cách ly free =)),0,vihsd
ánh sáng ở cuối con đường.,0,vihsd
"""aeon mall bình tân bình tân đỗ_thu hằng đào hiền hiền lê_thị sáng huythanhjewelry""",0,vlsp
"cứ chửi bọn tư bổn, mà sao con cái, quan chức ko ở xứ thiên đường mà trốn ở lại xứ dẫy chết là sao.",2,vihsd
má  ba vàng ngọc nói quá chất  quá hay  sdt của con 0921507879,0,vihsd
"tao ngại phải dùng cái từ này nhưng mà ko nói ko được:' óc chó""",1,vihsd
"""về đak lak ui nhớ chó con của gì cần thơ quá ngày nào cũng bên con ngay lúc gì đi thì con nằm ngủ choy với con đk nhớ quá iu lắm""",0,vlsp
hẹn ae tối mai nhé,0,vihsd
"""quà tặng lúc nửa_đêm cho những_ai còn thức""",0,vlsp
nguyen thi tuyet anh bạn chỉ đc cái nói đúng,0,vihsd
chả hiểu biết j` về kinh tế thị trường định hướng xhcn cũng phán! :),0,vihsd
nghe anh độ nói tối nay lại off các ông ạ :)))),0,vihsd
ờ face dành cho con người k dành cho thú vật ok,1,vihsd
"hoan hô chú bộ đội đánh mỹ tài ghê , tàu bay mỹ chú bắn cho tan tành  sau khi đánh mỹ thì nó thế này đây",2,vihsd
lê minh tuấn k bt đc xuất viện k,0,vihsd
"""khi đư ng trươ như ng sư lư cho ha cho can đa can đa dâ thân hoă can_đa tư bo can đa đương đâ hoă can đa châ nhâ can đa cho những gì mi nh yêu hoă can đa yêu những gì mi nh cho chi câ can đa mo chuyê rô se thôi""",0,vlsp
"""khánh duy trân_châu đen clip dựa trên câu_chuyện của bài hát độ ta không độ nàng link bài hát tranchauden tiktok douyin""",0,vlsp
nguyễn huy,0,vihsd
"""hiếu linh cứ từ từ sẽ về mk cùng đi nha""",0,vlsp
làm giàu không khó,0,vihsd
"""yến như ngọc_thi vo yến nhi tai to_mồm zẩu tổ đĩ gọi tên em taitomomzau""",0,vlsp
"""mỹ linh ht vl""",0,vlsp
"""mưa to vl huhu""",0,vlsp
"""sự_thật là với nàng có mối tình đẹp lắm yêu nhau tuần cuối_cùng chia_tay cũng chỉ vì tao bận đi nhặt thính trong khi nang đang bị thằng khác bắn sml mà đéo ai cứu""",1,vlsp
"""câu cuối chất vl""",0,vlsp
trái đất lúc này.,0,vihsd
dạo này ổng bị dịch nên im hơi rồi à,0,vihsd
có ai có fb real của trần dần k cho tôi xin,0,vihsd
khaii giảng nè,0,vihsd
nguyễn vũ,0,vihsd
tuổi như ông thì ông trump muốn cho chết rồi đó. may cho ông làm cố vấn 3 đời cho tổng thống mỹ nên ông mới còn sống. nếu ông chết thì hơi buồn vì mất đi một diễn viên tấu hài.,0,vihsd
"nể nhất lân ca.! sức chịu đựng thật phi thường,chứ e cười muốn sái hàm luôn.",0,vihsd
chị ba mặc có phúc hậu bởi vậy mới giàu cảm phục chị ba,0,vihsd
"""trên thê gian na_ko pha cư hy_sinh chi nh mi nh suy_nghi cho ngươ kha la se đươ ngta yêu qu cho du_chu ng_ta xuâ să tô_bu ng đê đâu thi cu ng_se co ke căm ghe chu ng_ta bơ ko câ pha la khô mi nh""",0,vlsp
tụt hứng kk,0,vihsd
"""đm nó hâm vl nồi""",1,vlsp
thôi xong này khỏi đi học,0,vihsd
e nge noi chi cua  e cua chi co hk chu chi co cai lon gi,1,vihsd
ngọc thắng.. chở nửa đi. vê mà cánh ly dần đi,0,vihsd
lúc sáng t biết tian cầm bàn phím mà t ko nói đấy,0,vihsd
mưa suốt này đi đâu được vậy a độ :((,0,vihsd
"""đặng_hồng_tú rồi đưa bài của teddy cho nhóm nugu khác thể_hiện thì có nổi_vậy hông con đĩ nghèo_khổ""",2,vlsp
"""lin lin""",0,vlsp
thanh thảo quần què nầy,0,vihsd
"trời ơi trời "" xu bà nai "" mún xĩu kkk",0,vihsd
anh có thể bớt xạo cho dân tình đỡ ghét anh đi =))),2,vihsd
"""trịnh_thiên_nhi trịnh_thiên nhi""",0,vlsp
"""tú anh khó wa bỏ wa di""",0,vlsp
cô hơi đơ:) không như trc nhợ,0,vihsd
vãi mạng=),0,vihsd
hồng ân hơn trăm củ làm đám ma xong còn dư nhiu ta :)),0,vihsd
"""lên top""",0,vlsp
"""uyên thiết_bị bếp châu âu bosch dudoff wholesale supply store""",0,vlsp
"""yellow sunrise giải_nhiệt cực đã cho ngày hè cực nóng yellow sunrise cam kem tươi_mát lịm giải_nhiệt cực đã cho ngày hè nóng_nực vị cam tươi ngon_ngọt lành đi kèm là kem tươi ngọt_ngào hứa_hẹn sẽ khiến bạn mê_mẩn uống một lần là nghiện cùng ghé qua sam tối nay và thưởng_thức menu với vô_vàn món ngon nhé samhouse samcoffeehouse samdrink orange yellowsunrise menusummer comingsoon sam coffee house kiot số phố phạm_ngũ lão_thành_phố hải_dương fanpage""",0,vlsp
s,0,vihsd
"""cơm cơm cơm cơm mần dạo thành fan cứng""",0,vlsp
"""phương thảo to the group thông_tin phòng trọ nha_nguyên căn kha ch_sa cho thuê ta nha trang phương lên bộ_hành mới về mừng khai_trương giảm_giá tặng hoa_tai trên mỗi hoá_đơn thảo shop chuyên sỉ lẻ quần_áo pijama giá rẻ trần_nguyên hãn""",0,vlsp
"""mám dố""",0,vlsp
"""nguyễn_phương to the group chợ sinh_viên đại_học nha trang phương bình_thuỷ_tinh ml giá chỉ set bình về rồi nha khách""",0,vlsp
huy germany chuẩn lun,0,vihsd
"""nhìn dị dị vl""",0,vlsp
chụp ở mộc châu kìa,0,vihsd
thanh bình ít nhất k có cái suy nghĩ chơi vs bêđê :)),0,vihsd
"""điện_máy xanh hoang trung kien tpm shop test loa chất vl""",0,vlsp
"""mong sao những tháng_ngày tiếp_theo không còn khó_khăn vất_vả""",0,vlsp
du me may,2,vihsd
cười xỉu,0,vihsd
mẹ chứ hk phải vợ đâu,0,vihsd
fake và xịn thế thôi tốt nhất đeo thượng đình cho thượng đẳng,0,vihsd
chọc ai chứ đừng chọc chế hiếu,0,vihsd
"cô ba kể ra nguyên gia phả giàu quá trời ủa chưa nghe tới khúc cô ba có cái gì???????? mấy cái kia của ng ta mà ai rảnh đi hứng nuôi cô ba.
của nã của cô ba chưa nghe kể",0,vihsd
nhai vậy đủ rồi nhạt lắm rồi bác,0,vihsd
23:10 tao mê khúc này nhất à,0,vihsd
hình như mẹ thiên nhiên tới tháng hơi trễ,0,vihsd
"""nhìn vui vl""",0,vlsp
"""thù mấy cái loại người cứ thấy chó nhà ngta đi_ngoài đường là đập các người bây_giờ ăn chắc thấy vui_vẻ và ngon_miệng lắm mà không biết nó vừa sinh chưa đc tuần bỏ lại con nhỏ chưa kịp mở_mắt mấy cái loại độc_ác như_vậy sớm_muộn gì cũng bị báo_ứng bùi_thị phương hà lâm xin mọi người đừng ăn thịt chó danongbui""",0,vlsp
nguyễn văn chung ai thế,0,vihsd
"""thêm ca trị mụn thành_công ấy chữa mấy năm_gia liệu không khỏi giờ gặp đúng thầy đúng bệnh các bạn còn chờ gì nữa mà ko nhanh cho em để đc tư_vấn miễn_phí nào thương thương""",0,vlsp
"""công_ty_tnhh sunshine electronics vietnam thông_báo tuyển_dụng địa_chỉ khu công_nghiệp bình xuyên ii xã bá hiến huyện bình xuyên tỉnh vĩnh_phúc chuyên sản_xuất dây sạc cáp sạc đầu truyền đầu nối điện_thoại máy_tính không phòng sạch không soi kính chuyên làm ca ngày thông_báo tuyển_dụng công_nhân nữ sản_xuất số_lượng nữ nam độ tuổi tuổi mọi chi_tiết xin liên_hệ_số đt phòng nhân_sự công_ty hoac phỏng_vấn trực_tiếp""",0,vlsp
3 top 1 20kill thì vẫn lên đứng đầu mà:3,0,vihsd
"""ít_ra nếu có phải đi_nữa thì ngta cũng có_giá tr còn mấy mẹ vào chửi như ng qen ng thân thấy hãm lol vãi đái tụi chắc chưa đc tr nữa chửi chửi cc""",2,vlsp
"""lâm_phong mầy biết con_mẹ gì mà chính_trị bảo_vệ một con đĩ mà gọi là chính_trị lol""",2,vlsp
"""gia dinh_sap co them thanh vien moi anh chi chuc hai lun hanh phuc tha mat hi xì phép and huỳnh như""",0,vlsp
:))) giờ thì bên nào cũng đẹp trai vl anh ơi,0,vihsd
"""hoà_trực họo đang bếp""",0,vlsp
su vờ nai là gì?,0,vihsd
"hôm qua coi cô mà tụi con cười muốn xỉu luôn <3, thích nhất lúc cô gõ vô cái thao",0,vihsd
dân sai nhé. từ đầu đã sai rồi,0,vihsd
bán cho trung quốc ca rồi,0,vihsd
ba gà dẫn gái về phong stream :(((,0,vihsd
và khi bạn đã sinh ra ngay vạch đích thì đối với nỗ lực rất đơn giản còn người sinh ngay vạch đua thì nó lại khác,0,vihsd
"""không smartphone nào quyền_năng như chiếc baby phone của tôi với tên gọi bm mini chiếc điện_thoại sản_xuất bởi lstar là hàng nhái của mẫu di_động nổi_tiếng nokia nguồn bài viết link gốc""",0,vlsp
tập  này  có  cô mik hiếu hài  quá  trời  hài... vui ơi  là  vui.... thương  cô ghê,0,vihsd
@anh japan liên quan đến cậu sao,0,vihsd
chịchhhhh,0,vihsd
anh nguyen có phải con hnay e cho c xem k nhờ? :))),0,vihsd
"""chị ơi kg có vừa không em muốn lấy màu mận""",0,vlsp
cái nhập code này từ hqua hôm kia r nha,0,vihsd
đẹp trai bản lĩnh tư duy sáng tạo tố chất lãnh đạo là những thứ thầy kh có,0,vihsd
._. má cho ngàn likee,0,vihsd
"hoàng xuân tâm mắc cưòi quá haha , cmt này thật hài hước ??",0,vihsd
"""giáo_xứ ngưỡng nhân giáo_phận bùi_chu""",0,vlsp
tình yêu vĩnh cửu,0,vihsd
"""cai qq gi vay""",0,vlsp
vét trắng đẹp đấy,0,vihsd
"một số lớn người vn phải xếp vào một trong những dân tộc tàn độc nhất thế giới ,mục tiêu là chủ nghĩa cá nhân là trên hết.",2,vihsd
cảm ơn chị vui vẻ,0,vihsd
"""hâm vl""",0,vlsp
"""vãi cả áng mây buồn""",0,vlsp
minh toàn,0,vihsd
xã hội như ao hồ. dân chúng thoải mái bơi.,0,vihsd
"""diệu thị_hương lê""",0,vlsp
nguyễn thế sơn tớ cũngg công nhận là mix tiếng nhạc áp tiếng người nhưng mà câu từ cũng khá hay nếu nghe nhiều thì cũng ok,0,vihsd
"""con_giáp thứ triệu thị_liên useless""",1,vlsp
tây nó tưởng điên trốn trại,1,vihsd
"""má đúng vl""",0,vlsp
"""tuất trần""",0,vlsp
"""chia se lên nhóm cho nhanh len ca nha oi""",0,vlsp
khoảng cách là gì mà ghê gớm vậy? chỉ có khoảng cách trong tâm trí thôi chứ khoảng cách địa lý chả có ý nghĩa gì nếu thật lòng,0,vihsd
lúc hoạn nạn mới bt ai bạn ai thù nhưng mấy bn 3/// ăn cứt mĩ nhiều quá đ nhận ra rồi :)))),2,vihsd
"""cái tạm_biệt vẫn chưa đi được mệt mỗi thế_giới loài_người quá đi lê_gia hân kendy win yaua""",0,vlsp
"""cái biển hết mẹ triệu""",0,vlsp
bọn chó,2,vihsd
múa như cái biệt danh susan : chó :)),2,vihsd
"""ngày người việt được ngẩng đầu với kẻ_thù với thế_giới bao năm bị nó bắt_nạt đàn_áp ông_cha khởi_nghĩa mãi ko thành bị xử chém lưu đầy nay con_cháu táng vỡ mặt mấy thằng mắt_xanh thực_dân đô_hộ""",0,vlsp
"anh em mê banh bóng thua tha mất phương hướng ko tự đánh được thì vào tham khảo kèo free trên tường: hoàng cửu long. kèo miễn phí uy tín , tin cho anh em khó khăn",0,vihsd
lóc cóc ken chè đậu đen.,0,vihsd
"""mệt vl ra""",0,vlsp
susan nữa đi thầy oii,0,vihsd
"""nhã ca chuyến tàu đến thanh_xuân cưng vl""",0,vlsp
"""kim huệ lan anh bơ hôm trước chín rồi cả nhà ơi bơ về hôm là còn quả nào mọi ng đặt để lấy về tiếp nhé bơ sầu sầu mới về lại sáng nay nha chanh dây nè""",0,vlsp
cô cưng muốn xỉu.,0,vihsd
"""anh du_ng điê thoa kiê gi ma hao qua vâ anh du_ng ca gi ma cha hao đê em co hao nư la điê thoa_sa ng mơ mă ca điê thoa không lên hi nh nư la bư rô khô hơn ca chư khô""",0,vlsp
"""hoà nguyễn_hóng tv chuẩn vl""",0,vlsp
thùy trang đel hiểu sao có người khen hay,1,vihsd
ơ tuổi thơ của clear:)),0,vihsd
đm abe giống bóng vcccc,2,vihsd
xin video,0,vihsd
cho con 1 tỉ đi cô,0,vihsd
cô mina trốn học đi chơi net thầy ơi,0,vihsd
thi bich phuong tran nguyễn thoa =)),0,vihsd
"""yến huỳnh_moi tuan di_quan_di kung""",0,vlsp
"""ngọc anh_linh may vl""",0,vlsp
sống nhanh lên ae à,0,vihsd
vì 1 cá nhân mà gây ảnh hưởng đến lợi ích chung của cả cộng đồng . nghành dịch vụ như tụi tao bây giờ đang điêu đứng . lúc trước nghe tin hết bệnh rồi thấy khởi sắc lên lại chút . giờ nó tái phát lại thì quả thực là điêu đứng . mong dịch bệnh sớm hết để mọi người có công ăn việc làm trở lại.,0,vihsd
chị linh đẹp mà duyên,0,vihsd
"""mấy ce ti mướp sau sinh mấy ce team no bra mấy ce nghiện mặc đồ hở lưng sẽy thì không_thể thiếu em này đâu ai đặt sáng nay em ship luôn nha""",0,vlsp
trư bát giới và t sẽ là trong những ng chửi thâm nhất,0,vihsd
"""tân_kỳ_quái cũng ghét thằng nj vl""",2,vlsp
"""tttm""",0,vlsp
j sống chậm thoi các con vợ :)))))),0,vihsd
thua lào vs campuchia rùi.phát triển thụt lùi cmne,1,vihsd
"""đme nút fan cứng oai vl""",1,vlsp
trần huỳnh như dơ vc,2,vihsd
tks thầy nha,0,vihsd
thì đa số ông ăn cái gì chả an toàn :d,0,vihsd
wao,0,vihsd
"""jenny hiền nc là ngứa_tay ngứa chân hung rồi""",0,vlsp
đoàn trung hiếu vãi loinmm,1,vihsd
chắc ad bị nó tóm ngồi sau xe chụp đây.. tội ad ghê!!!,0,vihsd
"""situ la tot roi nhung rut kinh nghem vu vua roi tinh ban nha""",0,vlsp
hậu duệ mặt dày,1,vihsd
"""đúng đó thấy nhảm vl""",0,vlsp
nhin cai moi cat y nhu bi khuyet tat. ghe that,0,vihsd
huhu. làm fan mềm mãi chán r. muốn làm fan cứng cơ ạ,0,vihsd
đúng rồi a ạ,0,vihsd
"cầu cứu ae from mixi :(( dính cp trắng ai cuứ giúp đi, sog xui bank ít cafe",0,vihsd
mi rose đâu cũng gặp thiệt luôn,0,vihsd
"""chưa bao_giờ đc_ăn cốc chè sầu nào ngon như_vậy miếng sầu to ai quỳnh lưu có nhu_cầu ăn chè ới nha ship trên mọi mặt_trận đặng_bích thảo ngô_kiều oanh""",0,vlsp
hay quá cô oi,0,vihsd
"ad page này rất chi là ngu còn cố tỏ ra nguy hiểm, những bài nó đăng mang tính chất phản động, ngôn ngữ đả kích và khiêu khích, sáng nay còn poát bài để kêu toàn dân tham gia ctri chống đảng và nhà nc việt nam kìa",2,vihsd
"""kim_kim hoa trần mỹ hoa trần_mỹ shop hoa trần_mỹ áo thun cổ tim giá xuâ sư ha ng thiê kê châ liê cotton màu size freesize dươ kg khách sỉ ibx fb hoa trần_mỹ zalo tuyển sỉ từ sản_phẩm tuyển ctv chiết_khấu theo từng sản_phẩm""",0,vlsp
xin ạ,0,vihsd
"""tùng dương nguyễn_to the group hội các mẹ bỉm sữa hải phòng du_lịch thái_bình dương tour ghép mộc châu khởi_hành vào khởi_hành vào pax trải nghiệm cầu kính đồi chè trái_tim thung_lũng mận nà ka happyland rừng_thông bản áng thưởng_thức lẩu cá_hồi mộc_châu nhóm từ khách khởi_hành theo yêu_cầu gọi ngay cho chúng_tôi để biết thêm chi_tiết""",0,vlsp
"""không sợ địch mạnh chỉ sợ đồng_đội ngu tuyển team vào neo rank nào""",0,vlsp
cực kì thuyết phục ???,0,vihsd
đời hư ảo đưa anh vào cơn mê,0,vihsd
con beat căng :))) ditnhauhong,1,vihsd
v: ai đó giải thích cho em cái gì ló ra đằng sau kia,0,vihsd
"bố này bênh tầu cộng và chống lại nhân dân hk đây. chả thế mà lại kêu gọi không can thiệp khi cảnh sát trung cộng xịt vòi rồng, bắn đạn hơi cay vào dân hk . kêu gọi k can thiệp khi trung cộng dày xéo lên nền dân chủ của người hk .... túm lại là đang ủng hộ bạo quyền",2,vihsd
"""chị check shop""",0,vlsp
